queue_order,bucket,raw_path,filename,extension,bytes,sha256,source_page_status,matched_source_pages,review_states,suggested_source_type,suggested_evidence_tier,ingest_priority,next_action
218,studies,raw/studies/FM_3429049_Arsenomics_omics_of_arsenic_metabolism_in_plants.pdf,FM_3429049_Arsenomics_omics_of_arsenic_metabolism_in_plants.pdf,pdf,725234,e4a8ed348a6f0fc56e6a87e8da9bdeaf4f83bae13a1b1cd92c27fdb2844d9f88,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
219,studies,raw/studies/FM_3551655_Cancer_and_non-cancer_health_effects_from_food_contaminant_e.pdf,FM_3551655_Cancer_and_non-cancer_health_effects_from_food_contaminant_e.pdf,pdf,676200,c5610a1446c4a993f3221697912c305984f2661b57e9a314d69483feaca9e86c,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
220,studies,raw/studies/FM_3567425_Heavy_metals_health_risk_assessment_for_population_via_consu.pdf,FM_3567425_Heavy_metals_health_risk_assessment_for_population_via_consu.pdf,pdf,281004,9fa1a4526136119f9d00901d8bbb5ee7d0223353aab8296a8fb651e777b26c19,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
221,studies,raw/studies/FM_3575345_Assessing_the_resistance_and_bioremediation_ability_of_selec.pdf,FM_3575345_Assessing_the_resistance_and_bioremediation_ability_of_selec.pdf,pdf,1303826,bf5aaf01bb4eac41dd5f34965232306e612e46e8d58a23fa56da31f0dc2f3747,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
222,studies,raw/studies/FM_3675277_Dietary_arsenic_intake_and_subsequent_risk_of_cancer_the_Jap.pdf,FM_3675277_Dietary_arsenic_intake_and_subsequent_risk_of_cancer_the_Jap.pdf,pdf,237581,0ed515f8beba738156d9d53e99876b60906f4a9ea79bc111a9a12fd5bdaebe0f,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
223,studies,raw/studies/FM_3704925_Evaluation_of_estimated_daily_intake_EDI_of_cadmium_and_lead.pdf,FM_3704925_Evaluation_of_estimated_daily_intake_EDI_of_cadmium_and_lead.pdf,pdf,614609,fdca6ac0b889cc356703a38e9621590fc03aa8de41075ad803c3779bc6e2d6a8,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
224,studies,raw/studies/FM_3750310_Exposure_assessment_of_dietary_cadmium_findings_from_Shangha.pdf,FM_3750310_Exposure_assessment_of_dietary_cadmium_findings_from_Shangha.pdf,pdf,862764,956c9541f33baa3285a733b5626e744a2b340a8db210ca0d823d151310f4855a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
225,studies,raw/studies/FM_3763609_Arsenic_in_eggs_and_excreta_of_laying_hens_in_Bangladesh_a_p.pdf,FM_3763609_Arsenic_in_eggs_and_excreta_of_laying_hens_in_Bangladesh_a_p.pdf,pdf,339965,0ff0edea844a82c519054081cbc7c5bb7c1baced7225520072356f52d8505a56,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
226,studies,raw/studies/FM_3765370_Health_risk_assessment_of_heavy_metals_in_rice_to_the_popula.pdf,FM_3765370_Health_risk_assessment_of_heavy_metals_in_rice_to_the_popula.pdf,pdf,754267,bf161524987de97f1ab5db6a4fcb0c16eb1fd8eed95fdcb80bb514dead76cbf1,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
227,studies,raw/studies/FM_3765913_Chronic_kidney_disease_of_uncertain_aetiology_prevalence_and.pdf,FM_3765913_Chronic_kidney_disease_of_uncertain_aetiology_prevalence_and.pdf,pdf,1127548,8f9b5fd5144757d9c7bb8456fe5b7b9647ae9f399b5d9934f33d5c97c0524f05,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
228,studies,raw/studies/FM_3829854_Urinary_and_dietary_analysis_of_18470_bangladeshis_reveal_a.pdf,FM_3829854_Urinary_and_dietary_analysis_of_18470_bangladeshis_reveal_a.pdf,pdf,234556,546a06c99325779fa7b1ffb36d9768d8ab45c0a16cbbeb6f9249e3ac707d2307,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
229,studies,raw/studies/FM_3907042_Diet_and_toenail_arsenic_concentrations_in_a_New_Hampshire_p.pdf,FM_3907042_Diet_and_toenail_arsenic_concentrations_in_a_New_Hampshire_p.pdf,pdf,390343,d10072a5f352a9956b52a706f6ffdabd465741b429df5d52f33422c82ae46738,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
230,studies,raw/studies/FM_3923994_Relationship_between_dietary_mercury_intake_and_blood_mercur.pdf,FM_3923994_Relationship_between_dietary_mercury_intake_and_blood_mercur.pdf,pdf,341889,aa543d55eecc2c7d90be9c53c4603231ca512fcd829a282ce6ef9909c400d97a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
231,studies,raw/studies/FM_3930803_Overview_of_the_development_of_the_Korean_exposure_factors_h.pdf,FM_3930803_Overview_of_the_development_of_the_Korean_exposure_factors_h.pdf,pdf,170649,46ceb3b9fb67be3a43b0b4bbe633290c6b76b9b460baedb4b2303041a962a663,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
232,studies,raw/studies/FM_3958402_Tungsten_distribution_in_soil_and_rice_in_the_vicinity_of_th.pdf,FM_3958402_Tungsten_distribution_in_soil_and_rice_in_the_vicinity_of_th.pdf,pdf,527677,67ae10194b1e162693996bbbb1e9f4223096b67a18c5ed03c8956f9cef5608fa,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
233,studies,raw/studies/FM_3984172_Multiple_exposure_and_effects_assessment_of_heavy_metals_in.pdf,FM_3984172_Multiple_exposure_and_effects_assessment_of_heavy_metals_in.pdf,pdf,1225690,a6f009a3f31191c5ad80b6d1663750c2aa2a9bd59bfb102864cb84c057e6ca05,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
234,studies,raw/studies/FM_4157769_A_dietary-wide_association_study_DWAS_of_environmental_metal.pdf,FM_4157769_A_dietary-wide_association_study_DWAS_of_environmental_metal.pdf,pdf,854000,479e1cacf0365f2b9c3cdfb297f83730597b78f080198dc5724ccfa845cb87ba,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
235,studies,raw/studies/FM_4176478_Dietary_sources_of_methylated_arsenic_species_in_urine_of_th.pdf,FM_4176478_Dietary_sources_of_methylated_arsenic_species_in_urine_of_th.pdf,pdf,326911,e2b04f72fdfbf8e3860bcd58dd15b256c55c81d2fdf8f2d40904f304fa78597d,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
236,studies,raw/studies/FM_4227073_Risk_assessment_for_Thai_population_benchmark_dose_of_urinar.pdf,FM_4227073_Risk_assessment_for_Thai_population_benchmark_dose_of_urinar.pdf,pdf,317887,ba57b7aa41b6f3263bf6e8aa15386cf733102d63d8afb6cf989902bb5e52fb0b,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
237,studies,raw/studies/FM_4227677_Phytoavailability_of_cadmium_Cd_to_Pak_choi_Brassica_chinens.pdf,FM_4227677_Phytoavailability_of_cadmium_Cd_to_Pak_choi_Brassica_chinens.pdf,pdf,232978,ef7ad6fa9205c8114ce188452116a97a02e78cbcb000b6cfe66354d40555d0e5,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
238,studies,raw/studies/FM_4229249_Estimated_dietary_intake_of_radionuclides_and_health_risks_f.pdf,FM_4229249_Estimated_dietary_intake_of_radionuclides_and_health_risks_f.pdf,pdf,550442,82264ea90b62318c3cec9ad01d1dda73c2b95d1f7e257e5e3bfadb6e310e8f9d,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
239,studies,raw/studies/FM_4271415_Human_nail_usage_as_a_Bio-indicator_in_contamination_monitor.pdf,FM_4271415_Human_nail_usage_as_a_Bio-indicator_in_contamination_monitor.pdf,pdf,1830475,73e20485522a326f9ec4b44a30cdd1015cbd12d67c093daa1f63cb95e4aa0b91,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
240,studies,raw/studies/FM_4275931_Consistency_of_arsenic_speciation_in_global_tobacco_products.pdf,FM_4275931_Consistency_of_arsenic_speciation_in_global_tobacco_products.pdf,pdf,562789,24e58c8c0e34d18385877f2077558bb2ab7d8e0d3e2b1dca45ca4aa2447a1efc,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
241,studies,raw/studies/FM_4342008_Polycyclic_aromatic_hydrocarbons_PAHs_in_indoor_dusts_of_Gui.pdf,FM_4342008_Polycyclic_aromatic_hydrocarbons_PAHs_in_indoor_dusts_of_Gui.pdf,pdf,1517458,e2bbe782e12be7ebb38eee58e3f2247408b16b4932360f00c52668bd223f153b,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
242,studies,raw/studies/FM_4446077_Intensified_food_production_and_correlated_risks_to_human_he.pdf,FM_4446077_Intensified_food_production_and_correlated_risks_to_human_he.pdf,pdf,647246,9282172a5f5dd4a49988555b8b7855fe087a3248147d5818567054fef9e0aa3d,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
243,studies,raw/studies/FM_4499177_Simultaneous_exposure_to_multiple_heavy_metals_and_glyphosat.pdf,FM_4499177_Simultaneous_exposure_to_multiple_heavy_metals_and_glyphosat.pdf,pdf,418637,9107732b6423a3c08745ee40f51695a6189ed3a2ad5dec2e6a3129a89807de59,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
244,studies,raw/studies/FM_4509523_Korean_research_project_on_the_integrated_exposure_assessmen.pdf,FM_4509523_Korean_research_project_on_the_integrated_exposure_assessmen.pdf,pdf,9695093,a47206d2e1ea0b4b8ae16579c8bb0b00da2e0d71a90f1859c7b4f63bf166f66d,matched_by_sha256,wiki/sources/atsdr-lead-toxprofile-2020.md,,peer-reviewed,A,P2-study-background,"audit source page completeness, extract routeable claims/values if missing"
245,studies,raw/studies/FM_4575137_Arsenic_in_Drinking_Water_and_Mortality_for_Cancer_and_Chron.pdf,FM_4575137_Arsenic_in_Drinking_Water_and_Mortality_for_Cancer_and_Chron.pdf,pdf,1657242,8bbaed3ad0fa3e3d269c73177f2a3343d19e0741d3aa16f5ba90cc143e19c1c7,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
246,studies,raw/studies/FM_4609970_Total_Diet_Study_For_a_Closer-to-real_Estimate_of_Dietary_Ex.pdf,FM_4609970_Total_Diet_Study_For_a_Closer-to-real_Estimate_of_Dietary_Ex.pdf,pdf,2109784,fc0380a2d4a4230add8798df37149c44c9cada1c087fe9c55ec726b26d6ba050,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
247,studies,raw/studies/FM_4639781_Sulfur_alleviates_arsenic_toxicity_by_reducing_its_accumulat.pdf,FM_4639781_Sulfur_alleviates_arsenic_toxicity_by_reducing_its_accumulat.pdf,pdf,3682566,261f9e5505d42ffeff470fff363f4801f46fc23254823cfcf408f710d729923a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
248,studies,raw/studies/FM_4720108_Mercury_selenium_and_fish_oils_in_marine_food_webs_and_impli.pdf,FM_4720108_Mercury_selenium_and_fish_oils_in_marine_food_webs_and_impli.pdf,pdf,420763,f189fca50dcdee5d3cd7b4a5e2d2eb29575b2358284e930faa9bba00ee01870a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
249,studies,raw/studies/FM_4735810_Levels_and_potential_health_risk_of_heavy_metals_in_marketed.pdf,FM_4735810_Levels_and_potential_health_risk_of_heavy_metals_in_marketed.pdf,pdf,1299125,e61435a1752023c0fdb8272affcdaa39d8753f352bf672d4e9e87029e10a1b91,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
250,studies,raw/studies/FM_4742306_Protective_effect_of_dietary_chitosan_on_cadmium_accumulatio.pdf,FM_4742306_Protective_effect_of_dietary_chitosan_on_cadmium_accumulatio.pdf,pdf,728490,5f7131696ae9ad6b516c730f0e88b42a547ac0b4db53932135f1b1cf89bcd030,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
251,studies,raw/studies/FM_4755404_World_Health_Organization_estimates_of_the_global_and_region.pdf,FM_4755404_World_Health_Organization_estimates_of_the_global_and_region.pdf,pdf,676037,8c26719ea3c4f4bb4977ace433f5502b42db8244aad60f0988b60bc11851ab02,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
252,studies,raw/studies/FM_4808079_Safety_assessment_of_Maillard_reaction_products_of_chicken_b.pdf,FM_4808079_Safety_assessment_of_Maillard_reaction_products_of_chicken_b.pdf,pdf,1102200,e7b42162eb6fb31a46f259ea270f4fe4a98dbd04946bcf70c939beed204311dd,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
253,studies,raw/studies/FM_4860641_Urinary_arsenic_profiles_reveal_exposures_to_inorganic_arsen.pdf,FM_4860641_Urinary_arsenic_profiles_reveal_exposures_to_inorganic_arsen.pdf,pdf,1282608,f9d28570beb342639478c8da70ac279452be922e90a9de81df7ae0a9e635a530,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
254,studies,raw/studies/FM_4920733_Heavy_metal_exposure_in_combination_with_physical_activity_a.pdf,FM_4920733_Heavy_metal_exposure_in_combination_with_physical_activity_a.pdf,pdf,965594,3a182a6ff7c7668fd48fc57700fc3666924fabed5731d3cc9a74d03868e9714d,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
255,studies,raw/studies/FM_4945638_Assessment_of_Potential_Risks_of_Dietary_RNAi_to_a_Soil_Micr.pdf,FM_4945638_Assessment_of_Potential_Risks_of_Dietary_RNAi_to_a_Soil_Micr.pdf,pdf,3079528,a036a48d39c7d82805f9c93f077d704b449f5108af74120ad1df38d7d269247f,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
256,studies,raw/studies/FM_4961901_Plasma_cadmium_and_zinc_and_their_interrelationship_in_adult.pdf,FM_4961901_Plasma_cadmium_and_zinc_and_their_interrelationship_in_adult.pdf,pdf,225050,7bf86fa542cde61117c73fdd54d5ceb343bf69c5f6fd373dfdd02fe7bdb27de9,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
257,studies,raw/studies/FM_4983775_Dietary_intake_of_manganese_and_the_risk_of_the_metabolic_sy.pdf,FM_4983775_Dietary_intake_of_manganese_and_the_risk_of_the_metabolic_sy.pdf,pdf,381971,dac8cbb188249bfc67d71e0cb18eb3271966265c44bf54181cf727c24fe3ef85,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
258,studies,raw/studies/FM_4990304_Application_of_the_Benchmark_Dose_BMD_Method_to_Identify_Thr.pdf,FM_4990304_Application_of_the_Benchmark_Dose_BMD_Method_to_Identify_Thr.pdf,pdf,401534,8ac19bf0938b0b78b058980bb60a1e983c81c7a840ca7eabca7b895cfaebe990,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
259,studies,raw/studies/FM_5112507_Plasma_selenium_levels_and_nonalcoholic_fatty_liver_disease.pdf,FM_5112507_Plasma_selenium_levels_and_nonalcoholic_fatty_liver_disease.pdf,pdf,595929,ded7d4518a8fd044a9154a6ae1e1caacccdf80f870b55eb217227c66affcb719,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
260,studies,raw/studies/FM_5240135_Accumulation_and_transformation_of_inorganic_and_organic_ars.pdf,FM_5240135_Accumulation_and_transformation_of_inorganic_and_organic_ars.pdf,pdf,3384430,35b5c5c408444dcf23f84fa5be70c545d5fb0cfe500eb91d2ed19381e0945fa9,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
261,studies,raw/studies/FM_5331031_Arsenic_Transport_in_Rice_and_Biological_Solutions_to_Reduce.pdf,FM_5331031_Arsenic_Transport_in_Rice_and_Biological_Solutions_to_Reduce.pdf,pdf,1572249,1df1b0d1b81103b88ed37a05c67eb4d0124a8380a60b89a2d681fbec0107782e,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
262,studies,raw/studies/FM_5348833_Monitoring_heavy_metals_residual_agricultural_chemicals_and.pdf,FM_5348833_Monitoring_heavy_metals_residual_agricultural_chemicals_and.pdf,pdf,457033,64a433d77368aa456c5cc7135f65be1fbd4dfc2ed5509971d0994da2007ab6c5,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
263,studies,raw/studies/FM_5371165_Genotypic_and_Environmental_Variations_in_Grain_Cadmium_and.pdf,FM_5371165_Genotypic_and_Environmental_Variations_in_Grain_Cadmium_and.pdf,pdf,1752249,9467710ac62a8210d63ac4a9e5426f43913f5f4a54f4cb8ae2da3c90ef607c00,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
264,studies,raw/studies/FM_5387034_Algae_as_nutritional_and_functional_food_sources_revisiting.pdf,FM_5387034_Algae_as_nutritional_and_functional_food_sources_revisiting.pdf,pdf,2384112,63e26a63c5431c2901a175f3ce8f308ecd4c81be724b1cf4c20c51e779a32ab2,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
265,studies,raw/studies/FM_5393289_Arsenic_concentrations_in_local_aromatic_and_high-yielding_h.pdf,FM_5393289_Arsenic_concentrations_in_local_aromatic_and_high-yielding_h.pdf,pdf,451877,2757fac916363799236b1de2b098ed671784c2887c07ab97a35f3ebab9cfce7e,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
266,studies,raw/studies/FM_5394917_Genetic_diversity_of_arsenic_accumulation_in_rice_and_QTL_an.pdf,FM_5394917_Genetic_diversity_of_arsenic_accumulation_in_rice_and_QTL_an.pdf,pdf,681562,46196aa5be27a0854a89f1c3f63709ef2a4bcce88c313be17cb8ba4a1d4c8a89,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
267,studies,raw/studies/FM_5425496_Urinary_Arsenic_Speciation_in_Children_and_Pregnant_Women_fr.pdf,FM_5425496_Urinary_Arsenic_Speciation_in_Children_and_Pregnant_Women_fr.pdf,pdf,894619,991b5b2a77f462a20e8fdf36b12338b63e3c7c2dcf84e5b69aebd87423b01b5e,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
268,studies,raw/studies/FM_5436861_Dietary_cadmium_exposure_assessment_among_the_Chinese_popula.pdf,FM_5436861_Dietary_cadmium_exposure_assessment_among_the_Chinese_popula.pdf,pdf,1778104,731f24bd411c5f97fb0782fa15dbbd3b401331b7275307d2f7a9f316b3392d68,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
269,studies,raw/studies/FM_5478658_Distinct_arsenic_metabolites_following_seaweed_consumption_i.pdf,FM_5478658_Distinct_arsenic_metabolites_following_seaweed_consumption_i.pdf,pdf,2093034,0e806895b28136b13b85b9650dc7323be524a41e06ac727e39790fe497d2a0dc,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
270,studies,raw/studies/FM_5596934_The_physiological_determinants_of_low-level_urine_cadmium_an.pdf,FM_5596934_The_physiological_determinants_of_low-level_urine_cadmium_an.pdf,pdf,2109427,ed1d714c022f54c56c35ab0b950a8fd2385515eab7e866a1d31d6189cf885227,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
271,studies,raw/studies/FM_5691118_Growth-inhibition_patterns_and_transfer-factor_profiles_in_a.pdf,FM_5691118_Growth-inhibition_patterns_and_transfer-factor_profiles_in_a.pdf,pdf,898660,5db257532db349c9a34c99b8fd621c0b232fe8c18c97c1256f1f52f5b7980cba,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
272,studies,raw/studies/FM_5730600_Investigation_of_bioaccessibility_of_Cu_Fe_Mn_and_Zn_in_mark.pdf,FM_5730600_Investigation_of_bioaccessibility_of_Cu_Fe_Mn_and_Zn_in_mark.pdf,pdf,1421854,bbe6141f84337496e0db1cfdf6676644d5e6655bdd0c7fc26c0fe038888a5adc,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
273,studies,raw/studies/FM_5756559_Artificial_137Cs_and_natural_40K_in_mushrooms_from_the_subal.pdf,FM_5756559_Artificial_137Cs_and_natural_40K_in_mushrooms_from_the_subal.pdf,pdf,828090,e2e06c3cd96692ac976de9042260d64914671c58ed999bc2e4b5aaa64cf9a08b,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
274,studies,raw/studies/FM_5786012_Differential_physiological_responses_and_tolerance_to_potent.pdf,FM_5786012_Differential_physiological_responses_and_tolerance_to_potent.pdf,pdf,2852249,59fd5dae9e2604d090f301ccbb2238794c4df529d9c59e7671b07d96c16197ac,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
275,studies,raw/studies/FM_5794686_Modulators_of_mercury_risk_to_wildlife_and_humans_in_the_con.pdf,FM_5794686_Modulators_of_mercury_risk_to_wildlife_and_humans_in_the_con.pdf,pdf,1623710,a547e835e738e011ed644f6225fa42c557f277e2931146ce83013e37025865b1,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
276,studies,raw/studies/FM_5824826_Distribution_of_metals_and_metalloids_in_dried_seaweeds_and.pdf,FM_5824826_Distribution_of_metals_and_metalloids_in_dried_seaweeds_and.pdf,pdf,1276537,bfcd7873dbe69fbeb141f6bbc7e0dbfabb750b26aaf5b2a583b1e9d9c4872ae3,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
277,studies,raw/studies/FM_5902960_HPLC-ICP-MS_speciation_analysis_and_risk_assessment_of_arsen.pdf,FM_5902960_HPLC-ICP-MS_speciation_analysis_and_risk_assessment_of_arsen.pdf,pdf,1724230,424155de02d7d91d5b9ec8d13fe236500a833e36e3bbb4b35b0a68a88118dc9a,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
278,studies,raw/studies/FM_5940663_Infants_dietary_arsenic_exposure_during_transition_to_solid.pdf,FM_5940663_Infants_dietary_arsenic_exposure_during_transition_to_solid.pdf,pdf,2291692,a015d8d91fc1375484fc4225d90f8eeb5feff2d8cb8cfb6189e87618e5ba46f5,no_source_page,,,peer-reviewed,A,P1-study-product-relevant,"create source page, classify evidence fitness, then route claims/values"
279,studies,raw/studies/FM_5953464_Policosanol_fabrication_from_insect_wax_and_optimization_by.pdf,FM_5953464_Policosanol_fabrication_from_insect_wax_and_optimization_by.pdf,pdf,4541873,ebdb069bd09dde79d74074f0a832733bd0c8e78bbad6b0165be2b76165dff7a9,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
280,studies,raw/studies/FM_5988758_The_Arsenic_Contamination_of_Drinking_and_Groundwaters_in_Ba.pdf,FM_5988758_The_Arsenic_Contamination_of_Drinking_and_Groundwaters_in_Ba.pdf,pdf,1040108,33f0cc3b676a0b0d7c0168eb12585ca90d6f5705daeecd14df690fb3db62e523,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
281,studies,raw/studies/FM_6069848_Bioaccessibility_and_risk_assessment_of_heavy_metals_and_ana.pdf,FM_6069848_Bioaccessibility_and_risk_assessment_of_heavy_metals_and_ana.pdf,pdf,1096355,125b0f95d91863b4c691895f6c47c3aab96660063353ff87355d98fa23019903,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
282,studies,raw/studies/FM_6224007_Reviewing_the_relevance_of_dioxin_and_PCB_sources_for_food_f.pdf,FM_6224007_Reviewing_the_relevance_of_dioxin_and_PCB_sources_for_food_f.pdf,pdf,3061564,a37e858a25b48e02c1caafb329c2346f80f0cf36e3ecc28f1e86cf2879d48470,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
283,studies,raw/studies/FM_6240585_Use_of_Mendelian_Randomization_for_Identifying_Risk_Factors.pdf,FM_6240585_Use_of_Mendelian_Randomization_for_Identifying_Risk_Factors.pdf,pdf,1537124,9a752a825b172e164b5c95d2f5e4b37ca2299d5533ec746d9a029eaa02764613,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
284,studies,raw/studies/FM_6289982_Perspectives_of_Microbial_Inoculation_for_Sustainable_Develo.pdf,FM_6289982_Perspectives_of_Microbial_Inoculation_for_Sustainable_Develo.pdf,pdf,1677505,0cb9d97e586a9bf02597666b405d5480aac2a8a6c0ae2db12076200a6b34ffd0,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
285,studies,raw/studies/FM_6364468_Mediating_role_of_arsenic_in_the_relationship_between_diet_a.pdf,FM_6364468_Mediating_role_of_arsenic_in_the_relationship_between_diet_a.pdf,pdf,828075,6054e50599d84ec4f0b7d3d825fe7a1f9c5731bf1599c02018e6eb925eb64469,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
286,studies,raw/studies/FM_6369180_Interventions_to_Address_Environmental_Metabolism-Disrupting.pdf,FM_6369180_Interventions_to_Address_Environmental_Metabolism-Disrupting.pdf,pdf,1260586,520f63e2285fe0a2038437d415bfecc0a919de4918d82c2cd8853b60aa266109,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
287,studies,raw/studies/FM_6422990_Temporal_and_Spatial_Distribution_of_Mercury_in_Gulls_Eggs_f.pdf,FM_6422990_Temporal_and_Spatial_Distribution_of_Mercury_in_Gulls_Eggs_f.pdf,pdf,990480,4a707130b0a68f02202f278213a653ceb6ad4e75dcb6bb16fba10d4564de27dc,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
288,studies,raw/studies/FM_6447517_The_impact_of_environmental_pollution_on_the_quality_of_moth.pdf,FM_6447517_The_impact_of_environmental_pollution_on_the_quality_of_moth.pdf,pdf,3080766,0367d6e526aa707e43b353246c006335ac0a60ffe3d379a284b4c4e2f7bcd4c6,no_source_page,,,peer-reviewed,A,P2-study-background,"create source page, classify evidence fitness, then route claims/values"
